mbid,artist_mb,artist_lastfm,tags_mb,az_artist,done
1ee18fb3-18a6-4c7f-8ba0-bc41cdd0462e,Stevie Wonder,Stevie Wonder,pop; funk; soul; film soundtrack; rock and indie; pop soul; grammy winner; contemporary r&b; rhythm & blues,Stevie Wonder,False
614e3804-7d34-41ba-857f-811bad7c2b7a,Dire Straits,Dire Straits,rock; british; uk; band; guitar; country rock; classic rock; group; 1980s; 1990s; 1970s; soft rock; pop rock; pub rock; english; classic pop and rock; sophisti-pop; rock & roll; pop/rock; id_artist,Dire Straits,False
4593d49a-7f67-46ba-9ec0-126bd676286f,Flo Rida,Flo Rida,electro; hip hop; electropop; southern hip hop; dance-pop; pop rap; hip house; hip hop rnb and dance hall; a filk artist,Flo Rida,False
2f548675-008d-4332-876c-108b0c7ab9c5,Sia,Sia,downtempo; pop; australian; electropop; indie pop; dance-pop; acid jazz; chamber pop; pop and chart; mbs-333,Sia,False
79491354-3d83-40e3-9d8e-7592d58d790a,Deep Purple,Deep Purple,rock; progressive rock; 70s; 80s; heavy metal; metal; british; uk; 60s; hard rock; blues rock; deep purple family; collection; art rock; classic rock; symphonic rock; english; aor; symphonic prog; classic pop and rock; deep purple; deep purple live in berlin 1973 dvd video; want to listen; anthology,Deep Purple,False
ca891d65-d9b0-4258-89f7-e6ba29d83767,Iron Maiden,Iron Maiden,rock; heavy metal; progressive metal; metal; british; uk; hard rock; nwobhm; english; rock and indie; new wave of british heavy metal; 825646222902,Iron Maiden,False
f0602f55-1770-483d-89bd-4bae0d0ac086,Jennifer Lopez,Jennifer Lopez,electronic; pop; dance; dance-pop; pop rap; latin pop; latin; reggaeton; electro house; pop and chart; contemporary r&b,Jennifer Lopez,False
8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11,Portishead,Portishead,trip-hop; down-tempo; rock; electronic; downtempo; alternative rock; krautrock; british; uk; britannique; psychedelic; experimental rock; trip rock; electro-industrial; english; triphop; trip hop; dance and electronica; folktronica; electonic,Portishead,False
bbc5b66b-d037-4f26-aecf-0b129e7f876a,Jimmy Eat World,Jimmy Eat World,alternative rock; american; usa; power pop; emo; américain; pop rock; pop punk; rock and indie; emo-pop,Jimmy Eat World,False
e2c00c56-8365-4160-9f40-a64682917633,Goo Goo Dolls,Goo Goo Dolls,rock; alternative rock; classic pop and rock; ',Goo Goo Dolls,False
f46bd570-5768-462e-b84c-c7c993bbf47e,Eagles,Eagles,rock; pop; american; folk rock; country rock; classic rock; soft rock; pop rock; classic pop and rock; urban cowboy; pop/rock; west coast rock,Eagles,False
985c709c-7771-4de3-9024-7bda29ebe3f9,Norah Jones,Norah Jones,jazz; folk; blues; singer-songwriter; soul; americana; female vocalists; adult contemporary; country pop; vocal jazz; jazz pop; jazz and blues; singer/songwriter,Norah Jones,False
1036b808-f58c-4a3e-b461-a2c4492ecf1b,Nicki Minaj,Nicki Minaj,electronic; pop; rap; hip-hop; hip hop; r&b; a filk artist,Nicki Minaj,False
f6f2326f-6b25-4170-b89d-e235b25508e8,Sigur Rós,Sigur Rós,rock; electronic; soundtrack; post-rock; instrumental; ambient; experimental; shoegazing; islande; islandais; iceland; icelandic; dream pop; ethereal; rock and indie; island; electonic; ambient pop; art pop,Sigur Rós,False
ebee61b4-bbdd-4087-9bcb-d5aa099088ec,James Blunt,James Blunt,rock; pop; british; uk; folk rock; soft rock; acoustic rock; pop rock; piano rock; english; rhyming slang; pop and chart; singer/songwriter,James Blunt,False
606bf117-494f-4864-891f-09d63ff6aa4b,Rise Against,Rise Against,rock; punk; american; punk rock; usa; hardcore punk; pop rock; melodic hardcore; rock and indie; nervous breakdown,Rise Against,False
708cad63-631f-4a77-92fe-c046bb02d0c3,Phoenix,Phoenix,romanian; romanian band,Phoenix,False
7e9bd05a-117f-4cce-87bc-e011527a8b18,Miley Cyrus,Miley Cyrus,rock; pop; miley-cyrus,Miley Cyrus,False
cf15719f-51f9-4db8-a15d-5eed9664ce69,Lupe Fiasco,Lupe Fiasco,hip-hop; hip hop; pop rap; rapper; hip hop rnb and dance hall; abstract hip hop; conscious hip hop; political hip hop,Lupe Fiasco,False
fbd2a255-1d57-4d31-ac11-65b671c19958,No Doubt,No Doubt,rock; pop; alternative rock; american; ska; ska punk; pop rock; third wave ska; gwen stefani; rock and indie; united states; tony kanal; c’était mieux avant; pop reggae,No Doubt,False
c33627c6-ef0d-49de-9ef0-c4804190040f,Bob Marley,Bob Marley,,Bob Marley,False
1138a764-2212-4d0a-b02d-0dc14df91e08,Akon,Akon,pop; american; hip hop; electropop; dance-pop; pop rap; hip hop rnb and dance hall; dangerous; r&b; contemporary r&b; senegalese-american,Akon,False
d262ea27-3ffe-40f7-b922-85c42d625e67,Pitbull,Pitbull,hip hop; hiphop; electropop; eurodance; southern hip hop; dance-pop; pop rap; latin pop; latin; hip house; electro house; maltido; pitbull; global warming meltdown,Pitbull,False
854a1807-025b-42a8-ba8c-2a39717f1d25,Breaking Benjamin,Breaking Benjamin,alternative rock; hard rock; post-grunge; alternative metal,Breaking Benjamin,False
437a0e49-c6ae-42f6-a6c1-84f25ed366bc,Bon Iver,Bon Iver,electronic; folk; alternative; indie folk; contemporary folk; sophisti-pop; singer/songwriter; art pop,Bon Iver,False
9a58fda3-f4ed-4080-a3a5-f457aac9fcdd,Joy Division,Joy Division,synthpop; 70s; 80s; punk rock; british; post-punk; new wave; uk; britannique; goth; alternative dance; english; england; manchester; rock and indie,Joy Division,False
a670e05a-cea8-4b37-bce9-d82daf1a0fa4,Feist,Feist,electronic; folk; canadian; canada; canadien; indie; indie pop; chamber pop; rock and indie; singer/songwriter; art pop,Feist,False
a0327dc2-dc76-44d5-aec6-47cd2dff1469,Counting Crows,Counting Crows,rock; alternative rock; american; usa; folk rock; americana; américain; pop rock; rock and indie,Counting Crows,False
2fddb92d-24b2-46a5-bf28-3aed46f4684c,Kylie Minogue,Kylie Minogue,electronic; pop; house; death metal; australian; soul; synth-pop; electropop; eurodance; dance-pop; hi-nrg; europop; chamber pop; neighbours; australia; pop and chart; nu disco,Kylie Minogue,False
01d3c51b-9b98-418a-8d8e-37f6fab59d8c,Sufjan Stevens,Sufjan Stevens,american; singer-songwriter; usa; folk rock; indie; multi-instrumentalist; américain; indie pop; indie folk; chamber pop; rock and indie; chamber folk; singer/songwriter; art pop,Sufjan Stevens,False
cfbc0924-0035-4d6c-8197-f024653af823,Nas,Nas,hip hop; hiphop; us; hip hop rnb and dance hall; the lost prophecy; boom bap; east coast hip hop; hardcore hip hop,Nas,False
0638ba22-040f-438d-83a5-9b670c4adaf5,Ludacris,Ludacris,rap; american; hip-hop; hip hop; southern hip hop; pop rap; dirty south; hip hop rnb and dance hall; trap rap,Ludacris,False
34c63966-445c-4613-afe1-4f0e1e53ae9a,Fatboy Slim,Fatboy Slim,trip-hop; electronic; big beat; dance; british; uk; britannique; english; trip hop; 1998; classic pop and rock,Fatboy Slim,False
33ca19f4-18c8-4411-98df-ac23890ce9f5,Ellie Goulding,Ellie Goulding,synthpop; pop; drum and bass; electropop; chamber pop; film soundtrack; a filk artist,Ellie Goulding,False
c544ed4d-2390-4442-a83e-1ea2883b09c8,Lynyrd Skynyrd,Lynyrd Skynyrd,rock; american; hard rock; blues rock; southern rock; acoustic rock; boogie rock; classic pop and rock; lynyrd skynyrd,Lynyrd Skynyrd,False
afdb7919-059d-43c1-b668-ba1d265e7e42,Marvin Gaye,Marvin Gaye,pop; american; funk; soul; rnb; sexual; soul and reggae; pop soul; smooth soul; the very best of; death by murder; death by gun; multiple ipi; contemporary r&b; rhythm & blues,Marvin Gaye,False
d1353a0c-26fb-4318-a116-defde9c7c9ad,Dido,Dido,downtempo; synthpop; pop; uk; singer; electropop; dance-pop; trip hop; united kingdom; classic pop and rock,Dido,False
811900b2-68fc-4d41-8bad-69b7a1f4d628,Nelly,Nelly,rap; hip-hop; hip hop; rnb; southern hip hop; pop rap; hip hop rnb and dance hall; contemporary r&b,Nelly,False
6d7b7cd4-254b-4c25-83f6-dd20f98ceacd,M83,M83,electronic; soundtrack; synthpop; shoegaze; ambient; french; score; electronic music; space rock; dream pop; film score; synth pop; dance and electronica; ambient music; synthwave,M83,False
daa09819-5da5-4c7a-8bef-eb372bb27ff1,Timbaland,Timbaland,pop; hip hop; electropop; dance-pop; pop rock; pop rap; hip hop rnb and dance hall; contemporary r&b,Timbaland,False
153c9281-268f-4cf3-8938-f5a4593e5df4,Soundgarden,Soundgarden,rock; alternative rock; 80s; 90s; metal; american; grunge; hard rock; usa; alternative metal; male vocalists; alternative-rock / grunge,Soundgarden,False
b7539c32-53e7-4908-bda3-81449c367da6,Lana Del Rey,Lana Del Rey,electronic; pop; remix; alternative; indie pop; trip hop; sadcore; pop. alternative; next; indie/dream-pop,Lana Del Rey,False
6de0f914-3e60-4418-be3b-42e0feb6eb4d,Jason Derulo,Jason Derülo,rock; pop; dance; electropop; dance-pop; r&b; contemporary r&b,Jason Derulo,False
db4624cf-0e44-481e-a9dc-2142b833ec2f,Robbie Williams,Robbie Williams,rock; pop; dance; british; britpop; swing; dance-pop; adult contemporary; pop rock; pop and chart; standards,Robbie Williams,False
4bdcee62-4902-4773-8cd1-e252e2e31225,Alanis Morissette,Alanis Morissette,rock; pop; alternative rock; american; pop-rock; canadian; singer-songwriter; singer; canada; alternative; female vocalists; post-grunge; soft rock; dance-pop; acoustic rock; pop rock; down the alley; multiple ipi; singer/songwriter; alternative/indie rock; alternative pop/rock; alternative singer/songwriter,Alanis Morissette,False
afb680f2-b6eb-4cd7-a70b-a63b25c763d5,Bruno Mars,Bruno Mars,rock; pop; new wave; funk; soul; pop rock; pop soul; r&b; contemporary r&b; synth funk; a filk artist,Bruno Mars,False
04cd0cfd-bfd1-4c36-bc38-95c35e2c045f,Cream,Cream,rock; uk; hard rock; psychedelic rock; psychedelic; blues rock; jam band; psychedelic pop; pop rock; acid rock; english; classic pop and rock,Cream,False
78f797e3-4913-4026-aad0-1cd858bd735b,Bright Eyes,Bright Eyes,rock; american; indie rock; folk rock; indie pop; indie folk; alternative country; rock and indie,Bright Eyes,False
fbb375f9-48bb-4635-824e-4120273b3ba7,Regina Spektor,Regina Spektor,rock; american; usa; indie rock; américain; pop rock; anti-folk; chamber pop; russia; rock and indie; singer/songwriter; art pop,Regina Spektor,False
bfd5aec5-62a2-4560-a316-7c46c17babda,Train,Train,rock; pop; alternative rock; alternative; pop rock; piano rock; classic pop and rock,Train,False
401c3991-b76b-499d-8082-9f2df958ef78,Phil Collins,Phil Collins,rock; pop; progressive rock; jazz; british; uk; soft rock; adult contemporary; pop rock; blue-eyed soul; english; classic pop and rock; pop soul; phil collins hits cd2,Phil Collins,False
7cf0ea9d-86b9-4dad-ba9e-2355a64899ea,M.I.A.,M.I.A.,electronic; dance; british; hip hop; uk; hiphop; electronica; electropop; world music; desi; avant-pop; experimental pop; english; dancehall; asian; british asian; sri lankan; alternative hip hop; experimental hip hop; uk hip hop; sri lanka; political hip hop; synth punk; funk carioca,M.I.A.,False
d6ed7887-a401-47a8-893c-34b967444d26,Ramones,Ramones,rock; alternative rock; punk; american; punk rock; new wave; usa; power pop; pop punk; classic pop and rock; rock & roll; bubblegum,Ramones,False
1c46e82f-4764-4d82-a33b-5d5aee5e2881,Fergie,Fergie,pop; hip hop; dance-pop; pop rap; electro house; soul and reggae; r&b; contemporary r&b; trap,Fergie,False
f1106b17-dcbb-45f6-b938-199ccfab50cc,New Order,New Order,rock; electronic; synthpop; alternative rock; 80s; house; british; post-punk; new wave; uk; britannique; techno; alternative; synth-pop; electropop; pop rock; alternative dance; english; england; classic pop and rock; baggy / madchester,New Order,False
b2d122f9-eadb-4930-a196-8f221eeb0c66,Rammstein,Rammstein,rock; industrial; heavy metal; industrial rock; german; industrial metal; metal; seen live; berlin; neue deutsche härte; alternative metal; european; german industrial; german industrial metal; ddr; tanzmetall; high german; engel,Rammstein,False
0ef3f425-9bd2-4216-9dd2-219d2fe90f1f,Lenny Kravitz,Lenny Kravitz,rock; american; hard rock; funk rock; soul; psychedelic rock; soft rock; pop rock; funk-rock; neo-psychedelia; classic pop and rock; pop soul; psychedelic soul,Lenny Kravitz,False
b267ca80-034e-4dc1-9ed4-ec45f1fed41d,Good Charlotte,Good Charlotte,pop punk; pop and chart,Good Charlotte,False
2944824d-4c26-476f-a981-be849081942f,Nina Simone,Nina Simone,jazz; folk; american; blues; soul; rnb; gospel; vocal jazz; soul jazz; classic pop and rock; pop soul; death by breast cancer; rhythm & blues,Nina Simone,False
7944ed53-2a58-4035-9b93-140a71e41c34,Sting,Sting,rock; classical; pop; jazz; british; uk; duo; adult contemporary; pop rock; jazz pop; english; sophisti-pop; singer/songwriter; *england→north east→wallsend,Sting,False
b665b768-0d83-4363-950c-31ed39317c15,Van Halen,Van Halen,rock; hard rock; glam rock; pop rock; glam metal; aor; classic pop and rock; pop/rock; van halen; jump,Van Halen,False
2fa0d3ac-b64c-401a-b0a1-4915ba6cc157,Hoobastank,Hoobastank,alternative rock; hard rock; nu metal; post-grunge; alternative metal; pop rock,Hoobastank,False
8aa5b65a-5b3c-4029-92bf-47a544356934,Ozzy Osbourne,Ozzy Osbourne,rock; heavy metal; metal; british; uk; hard rock; pop rock; symphonic rock; piano rock; glam metal; english; classic pop and rock; ozzy osbourne; multiple ipi,Ozzy Osbourne,False
64b94289-9474-4d43-8c93-918ccc1920d1,Billy Joel,Billy Joel,rock; classical; pop; american; soft rock; pop rock; piano rock; classic pop and rock; this is the time; singer/songwriter,Billy Joel,False
4dbf5678-7a31-406a-abbe-232f8ac2cd63,Bryan Adams,Bryan Adams,rock; british; canadian; hard rock; soft rock; acoustic rock; adult contemporary; pop rock; arena rock; album oriented rock; aor; rock and indie,Bryan Adams,False
2119beb8-6ac5-4f21-82a4-b831c90c0024,Damien Rice,Damien Rice,irish; folk; songwriter; singer; irlande; ireland; irlandais; chanteur; classic pop and rock,Damien Rice,False
75167b8b-44e4-407b-9d35-effe87b223cf,Neil Young,Neil Young,rock; folk; blues; canadian; singer-songwriter; hard rock; country; folk rock; country rock; classic rock; contemporary folk; classic pop and rock; shocking; singer/songwriter,Neil Young,False
4efa55ba-93cf-497f-baf3-2ca9da7e193e,Jet,Jet,pop and chart,Jet,False
2f9ecbed-27be-40e6-abca-6de49d50299e,Aretha Franklin,Aretha Franklin,rock; pop; jazz; american; soul; rnb; gospel; southern soul; deep soul; soul and reggae; pop soul; smooth soul; rhythm & blues; the queen of soul,Aretha Franklin,False
75a72702-a5ef-4513-bca5-c5b944903546,John Legend,John Legend,american; usa; soul; américain; soul and reggae,John Legend,False
95f5b748-d370-47fe-85bd-0af2dc450bc0,Sublime,Sublime,rock; alternative rock; punk; american; punk rock; ska; ska punk; reggae; usa; dub; rapcore; skacore,Sublime,False
7527f6c2-d762-4b88-b5e2-9244f1e34c46,Deftones,Deftones,rock; alternative rock; metal; american; usa; nu metal; new metal; américain; experimental rock; alternative metal; rock and indie,Deftones,False
eea8a864-fcda-4602-9569-38ab446decd6,Louis Armstrong,Louis Armstrong,pop; jazz; american; swing; gospel; vocal jazz; dixieland; trumpeter; classic pop and rock; traditional pop; sm; death by heart attack; aa0003000,Louis Armstrong,False
070d193a-845c-479f-980e-bef15710653e,Prince,Prince,rock; pop; 70s; 80s; 90s; dance; punk; american; usa; funk; funk rock; soul; américain; dance-pop; psychedelic pop; pop rock; neo-psychedelia; 00s; robin; film soundtrack; pop and chart; pop soul; psychedelic soul; minneapolis sound; pop/rock; contemporary r&b; dance-rock; synth funk; prince revolution; pretzelbodylogic,Prince,False
13bcb2bb-db37-4397-baf5-e0f085be2d64,Rick Ross,Rick Ross,hip hop; southern hip hop; gangsta rap; pop rap; hip hop rnb and dance hall; hardcore hip hop; trap rap,Rick Ross,False
148ddea2-6839-4354-8e2c-5dfadf136b7f,Tenacious D,Tenacious D,american; california; los angeles; rock and indie; united states,Tenacious D,False
24e1b53c-3085-4581-8472-0b0088d2508c,Avenged Sevenfold,Avenged Sevenfold,metal; american; hard rock,Avenged Sevenfold,False
6f1de078-6684-4792-820d-2ffad64c15ed,Two Door Cinema Club,Two Door Cinema Club,indie rock,Two Door Cinema Club,False
4d2956d1-a3f7-44bb-9a41-67563e1a0c94,Blondie,Blondie,rock; pop; punk; american; punk rock; new wave; usa; power pop; disco; pop rock; classic pop and rock; pop/rock; pop reggae,Blondie,False
abd506e1-6f2b-4d6f-b937-92c267f6f88b,Journey,Journey,rock; progressive rock; hard rock; pop rock; aor; classic pop and rock,Journey,False
860b2707-6153-4e3a-aa57-74d2b42c55b5,Justice,Justice,rock; electronic; french; dance; house; electro; france; français; european; electro house; dance and electronica,Justice,False
7b885d42-3c41-4f43-9944-a5855ec5155e,Goldfrapp,Goldfrapp,rock; electronic; downtempo; synthpop; ambient; british; uk; electronica; electropop; glam rock; dream pop; english; chamber pop; trip hop; dance and electronica; ambient pop; art pop,Goldfrapp,False
22a40b75-affc-4e69-8884-266d087e4751,Travis,Travis,rock; alternative rock; scottish; british; uk; indie rock; indie; alternative; britpop; indie pop; alternative pop; rock and indie; britrock,Travis,False
